Unnamed: 0,id,Genes,logFC_TPH.over.SERT,adj.P.Val_TPH.over.SERT,logFC_WT.over.SERT,adj.P.Val_WT.over.SERT,logFC_WT.over.TPH,adj.P.Val_WT.over.TPH,Uniprot,Carrier,sert1,sert2,sert3,tph1,tph2,tph3,wt1,wt2,wt3
,A0A140T8J4_A0A140T8J4,A0A140T8J4,0.536169044714283,7.59383595675861e-06,0.54071955304987,2.27370538610651e-06,0.00455050833558617,0.97547041408505,A0A140T8J4,0.931175213017822,0.507364852812851,0.501280922747062,0.549142346911081,1.04074202430026,1.08347602298786,1.04207720932573,1.04651725015331,1.07980015260766,1.05362937885963
,A0A171EBK8_A0A171EBK8,A0A171EBK8,0.56638543718844,0.00483279389760274,0.60349670557193,0.00164435262778142,0.0371112683834897,0.854045228906644,A0A171EBK8,-1.40238405568644,-1.86606101884561,-2.02821961120185,-1.81684444625611,-1.3463107596238,-1.36281550593226,-1.30284249918219,-1.32163804959215,-1.28636587298125,-1.29263103701439
,Hyi_Q8R1F5,Hyi,-1.03699690086108,0.00483279389760274,-1.0648975136856,0.00286995923090773,-0.0279006128245199,0.914971004791178,Q8R1F5,-0.510592941989899,-0.118326893982648,0.0764709972578343,0.14173557025313,-0.98489334452134,-0.98061387360943,-1.04560381092414,-1.09000989108201,-1.04533245413137,-0.959470522315094
,Q8BGJ3_Q8BGJ3,Q8BGJ3,1.12194598120615,1.72193574195711e-05,1.10496698988118,1.27876141089368e-05,-0.0169789913249629,0.93233869652466,Q8BGJ3,-1.05565983687117,-1.91256025981628,-2.01826149209962,-2.08187174627987,-0.880888031121123,-0.866989550180496,-0.898977973275719,-0.946007481703977,-0.896511307728437,-0.855273739119813
,Wdfy1_E9Q4P1,Wdfy1,0.907144582904077,1.90423078291485e-07,0.910763750684383,4.94869929365361e-07,0.00361916778030654,0.983223919544306,E9Q4P1,0.83513135107022,0.146371146654379,0.0878036744058918,0.120602483758267,1.02395924471428,1.02272483196913,1.02952697684735,1.03112153709034,1.06566537594574,0.990281643835601
